Global Energy Mobilisation - Travel Administrator,"Job ID:23582
Location:Kuala Lumpur : Naza Tower : Plat (LR_L000213)
Position Category:Administration/Business Support
Department:MY764009 : Operations Energy Non-Specific (MY764009)
Position Type:Employee Regular
EducationRequired:See Job Description
Experience Required:See Job Description
Relocation Provided:No
Role purpose:
Mobilisation - Organise and communicate the entire mobilization regarding travel, airlines-flight, accommodation, visas & certification for internal accounts and clients for each project for the regional office and ensure document control and distribution of all mobilisation arrangements in order to meet operational requirements.
Travel LR  Asia  Work with CWT (TMC) on all aspects of travel, ability to be in contact with personnel that need assistance.
Key Responsibilities:
Participate in out of office hours and weekend telephone duties for the emergency assistance line for traveling personnel, colleagues from other offices and clients and take appropriate action
Maintain the certificates register (including training for surveyors and client specific offshore requirements), valid vaccinations and passports in the LR Energy information systems ensuring up-to- date data availability at all times and organise the timely renewal of documents
Make an inventory of clients and travellers' requirements. Initiate and maintain contact with clients about on-going projects regarding travel arrangements and any queries that arise
Coordinate all mobilization arrangements for Complex Travel
Be involved in all parts of the Journey Management Plan (JMP) for all jobs in line with ISOS and company processes
Signal problems that arise within the Mobilisation department and report to Team Lead"
MY - Administrative Associate,"What impact will you make?At Deloitte, we offer a unique and exceptional career experience to inspire and empower talents like you to make an impact that matters for our clients, people and society. Whatever your aspirations, Deloitte offers you unrivalled opportunities to realize your full potential. We are always looking for people with the relentless energy to push themselves further, and to find new avenues and unique ways to reach our shared goals. So what are you waiting for?

Join the winning team now. Responsibilities You will provide support to the Quality and Risk Management team to provide administrative support to the Consulting function in South East Asia.Your primary responsibilities include: Obtaining, verifying and maintaining proper recordsHandling client information check requests, performing research and analyzing search results, to support decision makingCommunicating search results to the respective engagement teams or to other member firmsAssisting with research and presentation preparationUpdating and maintaining database of list of client searches conductedAssisting in scheduling and other administrative duties concernedDegree or Diploma in any field Candidates who have worked in areas of research and risks assessment would have an added advantageProficient in Microsoft Office applicationsMust be analytical, detailed and systematicExcellent interpersonal skills and a team playerAble to work independently with initiative and handle confidential information in a professional mannerFamiliarity with the consulting or professional services industry would be advantageous To excel in this role, you should have: Excellent organization and administrative support skillsExcellent time management and ability to perform in a dateline-based environmentStrong verbal and written English communication skillsStrong team player ability to support the team in achieving results yet able to work independently as well when requiredExperience in dealing with senior managementWe regret that only short listed candidates will be notified. In Malaysia, the services are provided by Deloitte and other related entities in Malaysia (""Deloitte in Malaysia""), which are affiliates of Deloitte Southeast Asia Ltd. Deloitte Southeast Asia Ltd is a member firm of Deloitte Touche Tohmatsu Limited.

Deloitte in Malaysia, which is within the Deloitte Network, is the entity that is providing this Website. Requisition code: DCSE-155640-2018"
Warranty Executive (Fresh graduate),"Warranty Executive (Fresh graduate)-TRCS-MYKU01722557

Description

At Bombardier Transportation, our trains and rail solutions move millions of people safely and reliably around the world, every single day. Join us, and youll be part of a global team, sharing knowledge, experience and ideas across countries and cultures, and boosting our reputation as a global leader in rail technology. Your work will have a truly human impact, connecting communities, cities and businesses, and helping people to get where they need to be. Its all about progress.

Purpose of the job

Bombardier Malaysia is seeking for a Warranty Executive to support the data entry to FRACAS database for project.

Key responsibilities


To perform data entry into FRACAS/Maximo / CMMS database and ensure all information in the database reflect all change of configuration management at site.
To produce site planning and progress update every week at consortium level, to apply possession management for the consortium members, raise PR/PO on any procurements.
To prepare in advance all requires documents / drawings to the site team
To support ITC Manager to draft and produce different handover report, Commissioning report with correct details and references and other required document inputs for the safety assessment.
To facilitate document control and configuration management activities.
Handle day to day office administration and site coordination and interface with customer, consultant, consortium partners
To support raise the site team to follow the ITC progress and update the NCR database and DOOR linkage and Requirement Matrix matters.
To support in Document control, play the role of Central Coordinator of ITC APAC team
Good interpersonal skills to be the party to carry out center coordination, customer liaison, public speaking and presentation with different stakeholders (ie. Customer, consultant, subcontractor).
You would be working closely with colleagues in Engineering, ITC,HSE, HR, PM, Finance as well as Work package contractors.

Qualifications


Bachelors Degree
Strong proficiency in English is preferred
Computer Skills required: MSOffice, Primavera PM
1-year contract with possibility of renewal
Must be willing to work be stationed at site office.

We thank all applications for their interest; however, only those under consideration will be contacted.

Job: Database Administration
Primary Location: MY-KL-Kuala Lumpur
Organization: Transportation
Schedule: Full-time
Employee Status: Limited Term

Job Posting: 25.09.2018, 4:52:48 AM

Unposting Date
09.10.2018, 10:59:00 AM"
Service Desk Analyst,"SUMMARY
Join us and become an integral part of our global service desk team with the expertise, can do spirit, and strive to always be right 1st time to make work lives easier for our Business Units.
WHAT YOU WILL DO
Be a single point of contact for IT issues and queries
Be the 1st and 2nd line support to troubleshoot IT related problems from in-house software to hardware, such as laptops, PCs and printers
Maintain an Asset Database and track changes
Troubleshoot basic network issues
Escalate unresolved calls to the infrastructure support team
Maintain basic Active Directory knowledge to create user accounts, reset passwords, create group, etc.
Maintain a high degree of customer service for all support queries and adhere to all service management principles
WHAT YOU SHOULD HAVE:
Minimum 1 year of relevant experience in IT support
At least a Diploma in any field
Excellent oral and written communication skills in English
Be able to work on rotational shifts (Normal Day Time from 8.30am to 5.30am/ Afternoon/Night shift)
Customer and end-user focused

WHAT IS THE PLUS POINT (S)
Education background in Information Technology
WHAT YOU WILL GET FROM US
Great team of IT professionals with global working exposure
On-going professional and technical training and certifications
Global internal job opportunities available within DPDHL
A multicultural environment in modern offices
Meal Card and Flexible Benefits  customized according to individual needs
Smart casual dress code every day
Unlimited Outpatient Medical
Home office possibilities
Sounds good? Start your application now!
DHL IT Services
IT Services is the internal provider of specialized IT Build services and industrialized IT Run services to Deutsche Post DHL (DPDHL) Group:
Supports over 260,000 DPDHL e-mail users;
Runs more than 7700 servers;
Supports more than 2000 global services and applications;
Processes 9 million shipment information messages per day;
200000 man-days per year of the development application.
Apart from being more than 4.500 highly skilled IT professionals with an intimate knowledge of logistics industry, we at IT Services all together represent more than 80 nationalities. IT Services is working behind the scenes 24-hours a day, 7 days a week, 365 days a year in the data centers and offices across three continents  Americas (Mechanicsburg, Westerville, Tempe in USA and Mexico, Costa Rica and Brazil), Europe (Prague in Czech Republic; Bonn and Darmstadt in Germany) and Asia (Cyberjaya in Malaysia and Chennai in India).
You would be part of over 1400 highly skilled IT professionals working in a friendly, multicultural environment of 26 nationalities in Cyberjaya.

Facts and Figures
Division V6, Finance, Global Business Services 
Employment Type Permanent Full-Time
Business Unit DHL IT Services Asia Pacific 
Contract Type


Location Cyberjaya Selangor 
Working Hours Day time (8.30 A.M - 5.30 P.M)/Afternoon & Night shifts
Job Type IT 
Shift Requirement Rotational
Career Level Professionals 
Relocation Offered


Responsible for 

Travel Required No Business Travel
Reports to Senior Team Leader / Manager of team 
Travel Extent


Hire Date 

Work Permit Required No"
Business Travel Accounts Customer Care Professional - Singapore and Hong Kong (Cantonese Required),"As a Customer Care Professional in a new team within the award-winning service center of American Express, Business Travel Accounts (BTA), you will play a significant role in providing premium service to Corporate Clients and connect them to a unique travel management product.

What you will do as a Business Travel Accounts Customer Care Professional:

Ensure all Corporate Clients receive Global Servicing Network Customer Service, processing organizational/client enquiries regarding BTA products and services for the Singapore market.
Liaise with clients via phone and email to deliver exceptional service embracing the servicing ethos, Relationship Care.
Monitor and prioritise workflows to ensure targets and service standards are met.
Build expertise in reconciliation process and payments and conduct ongoing training with clients.
Regular client contact via email/phone to check understanding of the reconciliation process and payments are arranged on time.
Following up with re-educating clients that are late in submitting payment.
Build subject matter expertise and knowledge by proactively engaging in production service delivery
Timely and responsive reaction to customer queries with other Amex business units and develop relationship networking for the long term benefit of the client.
Escalate relevant relationship issues to Senior and Team Leader.
Observe privacy act at all times when dealing with customers.
Ensure set aging, quality and productivity targets are met.
Why American Express?
Theres a difference between having a job and making a difference.
American Express has been making a difference in peoples lives for over 160 years, backing them in moments big and small, granting access, tools, and resources to take on their biggest challenges and reap the greatest rewards.
Weve also made a difference in the lives of our people, providing a culture of learning and collaboration, and helping them with what they need to succeed and thrive. We have their backs as they grow their skills, conquer new challenges, or even take time to spend with their family or community. And when theyre ready to take on a new career path, were right there with them, giving them the guidance and momentum into the best future they envision.
Because we believe that the best way to back our customers is to back our people.
The powerful backing of American Express.
Dont make a difference without it.
Dont live life without it.

You will be rewarded with:

A great place to work  We are in the top 10 most admired companies in the worldAnd the #1 amongst Financial Services
Fun at work! A great culture and environment  Game rooms and lounge area are situated in each floor to encourage a fun and happy workplace.
Competitive Salary  Get paid what youre worth.
Career advancement opportunities  Shaping your future & opening both local & cross border opportunities.
Extensive paid 3 Months Training  Giving you the skills and training you need to be a success!
Qualifications
Will you rise to a new challenge with us?

Ability to speak and read English
Cantonese is required
Bachelors Degree is required
At least 1 year of experience in the Customer Service, Sales, Telesales, Hospitality, or Banking and Finance industry
Interpersonal, analytical and judgment skills required
Malaysia Citizens or Talent Pass Holders who reside in Kuala Lumpur

This role may be subject to additional background verification checks.
ReqID: 18011400
Schedule (Full-Time/Part-Time): Full-time
Date Posted: Sep 4, 2018, 6:55:43 AM"
WAREHOUSE TEAM MEMBER | MALAYSIA DC,"From a small warehouse in Geelong Australia to a global operation, our Distribution team delivers to, and within, different countries around the globe every day. Were an integral part of the Cotton On Group, connecting our offices to our 1,400 stores and giving our customers the best experience possible.

Such a huge operation takes a solid team effort. Our genuine belief in each other means our service is second to none. Everything we deliver is handpicked by us - from the floor to our stores every day, to give our customers what they want.


ABOUT THE ROLE


The people in our Cotton On Group Distribution Centres are at the heart of everything we do.
Every day we pick, replenish and deliver with a smile, on time every time, no matter what. Connecting the world of Cotton On Group one delivery at a time. We deliver a service thats second to none to a global audience of stores and consumers.


SKILLS & EXPERIENCE
Demonstrate reliability, efficiency and attention to detail
Previous picking experience in a warehouse environment
Capability to safely perform repetitive tasks including repetitive lifting of weights up to 14kg
Capability to safely walk approximately 8km per shift
RF gun experience preferable, but not a prerequisite
Current forklift license preferable, but not a prerequisite

OUR CULTURE


No fuss, no worries, well roll up our sleeves and make it happen. But we go beyond just doing the right thing; we work in local communities and support them however we can.

While were working hard today, our eyes are always on tomorrow. Together we help to make tomorrow a better place for our stores, customers, work mates and each other.


BENEFITS
Competitive wage
Exceptional product discounts
Safe working environment
We genuinely care about our people. Its more than just a job to us."
Deloitte FSI Graduate Talent Programme,"What impact will you make?At Deloitte, we offer a unique and exceptional career experience to inspire and empower talents like you to make an impact that matters for our clients, people and society. Whatever your aspirations, Deloitte offers you unrivalled opportunities to realise your full potential. We are always looking for people with the relentless energy to push themselves further, and to find new avenues and unique ways to reach our shared goals. So what are you waiting for?

Join the winning team now. Deloitte FSI Graduate Talent ProgrammeWhat to expect: As an FSI graduate with Deloitte, youll: Gain exposure to various functions across the firm through job rotations, giving you a broad experience needed to kick-start the career you want, within the FSI industry.Be given a hands-on role from the start of the programme working alongside some of the most talented people within the FSI.Be involved in solving multifaceted operational and financial issues facing our clients helping them capitalise on untapped opportunities.Experience a holistic learning to support your personal and professional development.Have opportunities to participate in various business development and pitching activities for the firm.Receive support from a direct mentor to provide you with guidance and frequent constructive feedback.Be able to take part in our corporate social responsibility program, making an impact to the society around us.On completion of the programme, the best fit graduate have the potential to pursue a challenging career with us.Our programme structure: Duration  12 months. Upon completion of 12 months, you will be assigned to your preferred service line, subject to your performance and availability.Rotation  4 rotations of 3 months each across Assurance, Financial Advisory, Risk Advisory and Tax.Periodic learning and development through various methods including classroom and on-the-job trainings.Your role as a leader: At Deloitte, we believe in the importance of empowering our people to be leaders at all levels. We expect our people to embrace and live our purpose and shared values, challenging themselves everyday to identify issues that are most important to our clients, our people and the communities, and to make an impact that matters.

In addition to living our purpose, Associates across our Firm are expected to: Understand the expectations set and demonstrates personal accountability for keeping own performance on track.Understand how our daily work contributes to the priorities of the team and the business.Demonstrate strong commitment to personal learning and development.Actively focus on developing effective communication and relationship-building skills, with stakeholders, clients and team.Requirements: To be considered for the role, ideally you will have the following skills and attributes: Bachelor's degree with a minimum CGPA of 3.2 or Second Upper Class equivalent.Not more than 2 years of working experience.Held leadership position in co-curricular activities.Strong team player with effective written and verbal communication skills.Ability to adapt and cope in a fast pace, challenging work environment.Outstanding problem-solving skills that include analytical and reasoning abilities.Our people are our most valuable assets. Start your career in FSI at Deloitte.Due to volume of applications, we regret only shortlisted candidates will be notified. In Malaysia, the services are provided by Deloitte and other related entities in Malaysia (""Deloitte in Malaysia""), which are affiliates of Deloitte Southeast Asia Ltd. Deloitte Southeast Asia Ltd is a member firm of Deloitte Touche Tohmatsu Limited.

Deloitte in Malaysia, which is within the Deloitte Network, is the entity that is providing this Website. Requisition code: ME45-152627-2018"
Customer Service Analyst 1-Support,"Customer Service Analyst 1-Support-180014G6

Detailed Description and Job Requirements
As a member of the Support organization, your focus is to deliver post-sales support and solutions to the Oracle customer base while serving as an advocate for customer needs. This involves resolving post-sales non-technical customer inquiries via phone and electronic means, as well as, technical questions regarding the use of and troubleshooting for our Electronic Support Services. A primary point of contact for customers, you are responsible for facilitating customer relationships with Support and providing advice and assistance to internal Oracle employees on diverse customer situations and escalated issues.

In this role, your primary focus will be to deliver post-sales support and solutions to the Oracle Support Services customer base while serving as an advocate for customer needs. You will be responsible for fielding and resolving post-sales non-technical customer inquiries via phone and electronic means and technical questions regarding the use of and troubleshooting for our Electronic Support Services. As a primary point of contact for customers, you will act as a liaison between Oracle employees and the customer with moderate direction from Senior Client Relations Analysts and management. You will also provide guidance and resolution on a wide range of technical and non-technical customer issues. Resolution is primarily provided in real time with follow up for more complex matters.

Work involves some problem solving with assistance and guidance in understanding and applying company policies and procedures. Ideal candidate would have prior working knowledge of or the desire to quickly learn about Oracle Financials, Oracle Service, ITS, Imaging, GSR, the World Wide Web, internal knowledgebase, MSOffice tools and our Electronic Support Service Offerings. In addition, you will need to understand the use of operating systems, hardware environments, software, networking, Oracle products and how they all interrelate in a customer environment. Bachelors degree and prior related experience, an ideal candidate will have excellent communication skills, will have shown prior abilities to be an effective team player, and will demonstrate commitment to ensuring customer success."
Level 1 Service Desk Analyst - WPP Accounts,"Job Description
Level 1 Service Desk Analyst

Overview of job role:
Handle IT inquiries/incidents or problem via phone, email, fax, web and other means set by the respective account
Manages and provide management support to the agents who are supporting the customer inquiries and problems.
Responsible for the development and motivation of the agents and ensuring they have the necessary tools and information.
Proactively solve problems and provide timely resolution to ensure minimal impact to customer and employee satisfaction.
Identify the most appropriate course of action for problem resolution and effectively communicate plans to those impacted.Responsible for ensuring resources are utilized efficiently and in the way that consistently promote the customer quality and satisfaction.

Skills and requirements:
Diploma or Bachelor's degree or equivalent
Fresh graduate or Min 1-2 year Helpdesk Experience.
Good spoken English.
Good technical knowledge in Win2K/XP environment, IE, MSOffice 2000/2003, Lotus Notes, Basic Network troubleshooting skill.
Demonstrated ability to think critically and analytically.
Proven supervisory skills and ability to organize and clearly communicate thoughts and ideas.
Must be willing to work in a stressful environment.
Must be customer oriented.
Strong written and verbal communication skills.
Willing to take on extra tasks that are given.

Required Technical and Professional Expertise

Manages and provide management support to the agents who are supporting the customer inquiries and problems.
Responsible for the development and motivation of the agents and ensuring they have the necessary tools and information.
Proactively solve problems and provide timely resolution to ensure minimal impact to customer and employee satisfaction.
Identify the most appropriate course of action for problem resolution and effectively communicate plans to those impacted.
Responsible for ensuring resources are utilized efficiently and in the way that consistently promote the customer quality and
satisfaction.

Preferred Tech and Prof Experience

Bachelor's degree or equivalent
Min 1-2 year Helpdesk Experience.
Good spoken English & Mandarin.
Good technical knowledge in Win2K/XP environment, IE, MSOffice 2000/2003, Lotus Notes, Basic Network troubleshooting skill.
Demonstrated ability to think critically and analytically.
Proven supervisory skills and ability to organize and clearly communicate thoughts and ideas.
Must be willing to work in a stressful environment.
Must be customer oriented.
Strong written and verbal communication skills.
Willing to take on extra tasks that are given.

EO Statement
IBM is committed to creating a diverse environment and is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, genetics, disability, age, or veteran status. IBM is also committed to compliance with all fair employment practices regarding citizenship and immigration status."
Customer Service Clerk,"Job Scope :
Responsible to process quotation, email inquiries & tenderMonitor closely order processResponsilble for sample requirement by internal or external userDevelop database as required by HOD

Requirement :
Min SPMComputer literate"
Customer Service Associate,"ACCELERATE YOUR CAREER  JOIN TELEDIRECT TODAY!

Exciting, fast-paced career opportunities
Serving the best & biggest global brands
Great team spirit in a diverse and creative culture



Your Role

We are looking for a friendly and hardworking customer service representative to join our growing team to support a world-renowned Korean company. The individual in this role will be responsible for supporting business customers through the day-to-day management of customer accounts.
Answering customer calls and responding to customer emails.
Tracking and documenting customer data and service issues.
Maintaining customer records in databases.
Send programme related collaterals and forms.
Advise on latest promotions and mechanics.
Manages feedback or complaints and liaise with backend support to resolve members issues.
Involve in ad-hoc projects.
Meet daily KPI requirement.
Following up and assuring customer satisfaction.



Desired Skills & Experiences

Minimum Diploma in any field with at least a year working experience in call centre environment.
Technical experience in Home Devices and/or Consumer Electronics industry would be an added advantage.
Willing to work on a rotational shift hours, weekends and public holidays.
Good verbal and written communication skills.
Possess a service oriented mindset with excellent telephone etiquette
Proficient in MS Office applications with excellent keyboard skills.
Able to adapt in a fast-paced and stressful environment.
Motivated, energetic and driven work ethic."
Graduate Analyst,"Position Purpose
As a member of the Lendlease Graduate Program, you will become part of a diverse, team-based environment where you will have the opportunity to work with truly experienced professionals, in a culture that ensures you develop and grow  in fact, many of our leaders began their career as part of our graduate program.


Our Program spans two years, includes rotations and provides opportunities across our business areas and main functions including Finance, Building Construction and Engineering, Property Development, Property Management, Investment Management and Capital Markets.


Working on different projects with different people, drivers, complexities, challenges, geographies and responsibilities helps develop well rounded and highly skilled individuals.


We have a proven global track record in delivering complex mixed use large scale urban regeneration incorporating residential, retail and office sector innovation, and are establishing a new benchmark for best practice within the Asian market including Paya Lebar Quarters, Tun Razak Exchange, Jem and 313@Somerset.


We operate an integrated team model that allows us to manage the entire development process, from outline brief through to management of a completed asset and investment management. You will be exposed to the full development cycle including project management and construction, build on your commercial acumen, actively manage stakeholders, and experience functional areas such as safety, sustainability, marketing and operational excellence. You will join a passionate and growing team.

Key Accountabilities
You will provide support in analysing and structuring current investment and growth opportunities, together with the development and roll-out of new product development initiatives. The role entails performing detailed financial analysis, modelling and research, supporting the various transactions and strategic reviews. Your accountabilities include:
Research and Analysis: perform research to identify relevant trends and opportunities across new and existing markets.
Presentation/Report writing: assist in the preparation of internal and external presentations, reports and Board papers.
Financial modelling: develop and run detailed financial model for new or existing development projects, new product initiatives and strategic initiatives.
Project structuring: work closely with finance functions and development teams to optimise project structuring (tax and accounting).
Industry review: perform industry review to keep abreast of relevant industry news and implications for the business.
Project management : assist in the co-ordination and management of projects/product developments from start to finish.
Transaction documentation: assist in the preparation and review of various project, transaction, acquisition and due diligence documentations.
Asset review: assist with asset analysis and review of the existing core assets, which may include strategic positioning, review of lease renewals, asset enhancements, sustainability, valuation, budgeting and any other ad-hoc requests.

Key Milestones:
March 2018 Application Starts
April 2018 Assessment Centre
May 2018 Face to Face Interview
July 2018 Graduate Program starts

Education & Experience
Relevant tertiary qualifications (i.e. finance, accounting, economics or real estate) with an analytical grounding

Desired Capabilities & Behaviours
Demonstrated expertise with financial analysis formulas and strong spreadsheet capabilities.
Competent research capability utilising Internet and other information sources.
Excellent PC skills, particularly a good working knowledge of Excel and Powerpoint.
Exceptional analytical, numerical skills and problem solving skills.
Excellent written and verbal communication skills.
Commercial acumen with focus on business facilitation, exemplary work ethic and strong attention to detail.
Ability to work under pressure whilst demonstrating flexibility.
Proactive and results driven.
Excellent interpersonal skills.
Ability to think broadly across a problem and propose creative innovative solutions.
Able to operate individually or as a group in a team working environment."
Assistant Manager,"Here at Prudential, we understand that success comes from visionaries like you. Your passion and diversity keep us at the forefront of innovation, which is why we are committed to helping you shape your future. We offer a range of career opportunities that span a dozen countries, each providing international perspectives and local reach. Across the broad scope of our operations, Prudential stands united in our dedication to providing protection  for our customers, our communities and our world.


The incumbent is responsible for the execution of financial reporting requirements of both internal management as well as Regional Head Office (RHO) and maintenance of regional MIS on a timely and accurate basis. In addition, this would include undertaking to support delivery of related local and regional-driven projects as and when defined.


PRINCIPAL DUTIES & RESPONSIBILITIES:
Support the implementation of IFRS 17 and assist manager in coordinating with the different teams across all work streams
Support financial closing to meet the financial reporting requirements for IFRS and complete the regional reporting submissions as required by Regional Head Office (RHO) for IFRS and Solvency II on a timely and accurate basis.
Prepare commentary and analysis packs for both internal management and regional reporting purposes on timely basis.
Review and ensure appropriate reconciliations are maintained for various reporting ledgers.
Liaise with RHO on regional reporting matters.
Liaise with auditors, SOX team and company secretary on audit-related matters.
Support the annual business planning process and submission to RHO.
Support the team lead in delivery of projects and initiatives in relation to closing process, financial reporting and regional-driven projects as and when required.
Support the annual financial budget process for both internal management and regional reporting purposes.


JOB REQUIREMENTS
Degree in Finance related discipline (Finance/Accounting, Economics, Mathematics/ Statistics, Actuarial Science or Professional qualification (ACA, CPA, ACCA or equivalent).
At least 4 years related working experience
Meticulous, a proactive team player, has strong time management and multi-tasking skills.
Ability to work independently under minimum supervision.
Ability to work with diverse personalities, cultures and business practices inherent to an international organization.
Understanding of IFRS and IAS principles is an advantage.
Preferably candidate from life insurance industry and/ or audit background."
Training Administration,"Position: Training Administration
Location: Melaka, Malaysia
Commence: Jan2019
Duration: 1year
Criteria:
Diploma in any engineering
Must have experience in ICT
Have experience in consolidate & administrates digital library of the training material
Have experience to develop a digital plant learning book for e-learning and reference purpose
Have experience to develop promotional content for learning/training advertisement
Please submit application together with the following details to sikom@fusemail.com:
CV in MS Word Format
Expected monthly salary
Availability
Years of experience in related position


Please click this link to complete your details"
Finance Assistant (for Malaysian Nationals only) (FOR ROSTER),"Background


UNDP, as an integral part of its mission to fight poverty and improve the lives of people around the world, is committed to being open, transparent and accountable. As part of this commitment, UNDP adopted International Public Sector Accounting Standards (IPSAS) on 1 January 2012, and established the Global Shared Services Unit (GSSU) to serve UNDPs network of offices (covering 166 countries around the world) in the provision of financial and accounting services. The GSSU has been fully functioning since 2012, and is presently expanding the breadth of its services to support expanded finance, accounting and procurement processes as well as to provide training to UNDP Offices where needed. The Chief, Global Shared Service Unit in Kuala Lumpur, Malaysia is supervised  on a day-to-day basis by the Director, Global Shared Services Unit, Bureau for Management Services (BMS).
The Global Shared Services Unit (GSSU) within the Bureau for Management Services (BMS) supports all UNDP offices and units with the provision of transactional services. This includes a core set of transactions in Finance and HR that are already being handled by the Global Shared Service Unit (GSSU) in Kuala Lumpur. The GSSU is led by the Director of Office of Operations, Legal & Technology Services (OOLTS), who reports to the Director of Bureau for Management Services (BMS).
As part of this commitment, UNDP adopted International Public Sector Accounting Standards (IPSAS) on 1 January 2012, and established the Global Shared Service Centre (GSSC) to serve UNDPs network of offices (covering 166 countries around the world) in the provision of financial, accounting and procurement services. The GSSC has been fully functioning since January 2012, and is presently expanding the breadth of its services to support expanded finance, accounting and procurement processes. In addition to their day-to-day operations, the GSSC personnel are also involved in supporting UNDPs country offices through transactions support training where needed.
The Finance Assistant has a good understanding of the cases submitted by GSSC Management and applies SOPs to provide the required services. S/he may have to work for the different bureaus and offices, depending on Managements needs and workload evolutions. Under the guidance and direct supervision of the Chief, GSSC, the Finance Assistant is responsible to perform the below financial functions, for both accounting and treasury, including but not limited to:
General Accounting
Revenue accounting
Fixed Assets
Inventory Accounting
Global Payroll
Financial Resources Management
Treasury and cash transactions


Duties and Responsibilities




The Finance Assistant supports the provision of accounting services to the Clustering, or Procure-to-Pay, or Record-to-Report, based on the teams s/he is assigned to, ensuring high quality, accuracy and consistency of work in line with the Standard Operating Procedures.
Clustering:
Assists in undertaking general accounting transactions including preparation of account reconciliations and journal entries with supporting documentation;
Assists in performing treasury accounting transactions based on the supporting documentation;
Contacts clients to resolve accounting queries/problems and discrepancies;
Assists the Lead in fulfilling responsibilities and escalate to next level of authority when necessary;
Provides assistance to ensure financial records are in compliance with SOPs, IPSAS and other UNDP Financial Rules and Regulations;
Provides assistance to ensure proper recording of key performance indicators (KPIs) and the establishment of a continuous improvement culture.
Procure-to-Pay
Assist in functions relating Procure-to-Pay lifecycle;
Perform accounting tasks such as record invoice, analyses accounts payable and monitoring late payments, managing payment batches;
Analyze payable accounts and monitor aging of invoices.
Record-to-Report
Assist in recording of General Ledger and bank transactions;
Assist with analyzing of accounts and preparation of reconciliations; report aging balances; taking appropriate actions and tracking pending items;
Assist with the monitoring, manage, document and record physical verifications of assets;
Assist in implementation of accounting and closing calendars.
Revenue
Process revenue accounting and treasury transactions;
Record transactions received in bank accounts;
Provide support to UNDP offices in revenue and treasury functions.



Competencies


Core Competencies

Innovation
Ability to make new and useful ideas work
Leadership
Ability to persuade others to follow
People Management
Ability to improve performance and satisfaction
Communication
Ability to listen, adapt, persuade and transform
Delivery
Ability to get things done

Technical/Functional Competencies

Primary Competencies

Accounting (General)
Knowledge of accounting concepts, principles, regulations, and policies and ability to apply to strategic and/or practical situations
Audit
Ability to examine and verify accounts and records
Treasury Management
Ability to manage organization's holdings with the ultimate goal of maximizing liquidity and mitigating risk
Contributions Management
Ability to receive, record, report and manage contributions

Secondary Competencies

Knowledge Management
Ability to efficiently handle and share information and knowledge
Operational Efficiency
Ability to identify and execute opportunities to improve operational efficiency
Problem Solving
Accurately accumulating information and its analysis; forecasting potential problems and planning; allowing for alternative, creative solutions and identifying most reasonable solutions.




Required Skills and Experience


Education:
Secondary Education or Bachelors degree in Accounting and/or Finance, Business Administration;
Part-qualified accountants from an internationally recognized institute of accountancy will have a distinct advantage.
Experience:
Minimum 5 years of relevant experience with Secondary Education or 2 years with Bachelors degree in accounting and/or financial management, preferably in an international setting;
Knowledge of IPSAS and/or IFRS required for external candidates.

Language Requirements:
Fluency in English;
Knowledge of any other UN languages (French/Spanish/Arabic, Russian, Mandarin) is a plus.
Other:
Experience in the usage of computers and MS Office packages;
Advanced knowledge of spreadsheet and database packages;
Experience in handling of web-based management systems and ERP financials, preferably PeopleSoft."
English Online Map Quality Analyst Malaysia,"Return to Map
Countries: Malaysia
Position title: English Online Map Quality Analyst Malaysia
Language: English

Location: Malaysia - Work From Home
Status: Independent Contractor, Part Time- Regular up to 20 hours per week

The position will allow you to work from home on a flexible schedule of up to 20 hours per week completing tasks that evaluate online mapping related information. Candidates for this position will need to have good research skills, and a keen interest and understanding of local and national geography.
The Requirements
Fluency in English is essential
Hi speed broadband internet access form a home environment
Working knowledge of local and national geographical areas
Experience/know-how of using online maps, route planning and point of interest research
For cultural, historical and geographical awareness purposes candidates must be resident in Malaysia for the last 2 years.
The Work Will Involve
Reading and applying written guidelines on how to complete the work
Passing an online evaluation to demonstrate capability
Completing online mapping and routing related tasks
Research, using online tools to investigate geographic accuracy of queries
Ranking or rating information in relation to those tasks
The project may require availability of up to 20 hours per week.
This is a freelance, independent contractor position."
HR & Admin Executive,"As the HR & Admin Executive, you will oversee all matters related to the human resources and administration function for Jesselton, whilst working closely to support the Senior Sales & Operations Manager.

Key Responsibilities:

Oversee and manage all office procedures and other tasks as assigned.
Manage all aspects of general office administration.
Perform general clerical duties include copy, fax, mail, and file.
In charge of all recruitment activities for Jesselton. Provide recruitment support and advice to the business unit and employees in line with the Companys Vision, Mission & Values, strategies and objectives.
Provide guidance to line management on employee relations issues & disciplinary actions and conduct domestic inquiries, if necessary.
Promote good discipline among staff & manage all major & minor disciplinary cases whilst maintaining a monthly IR report
Design & manage attractive & competitive compensation packages for employees
Implement standard HR policies across all business units while escalating issues and providing key solutions
Conduct necessary training as required
Qualification:

Possess a Diploma / Bachelors Degree in related field coupled with a minimum of 3 years experience in Human Resources and Administration.

Looking for a career in the latest trends and hottest styles? Send us a copy of your resume to: careers.my@valiram.com with subject line [Position] Jesselton Duty Free Sabah  Application."
