IT Service Desk Analyst,"Jacobs is one of the worlds leading providers in technical, professional and construction services. We specialize in architecture, engineering and construction, operations and maintenance, as well as scientific and consulting. Our client portfolio includes industrial, commercial, and government clients across multiple markets and geographies. Our global network includes approximately 66,000 employees in more than 250 Offices in more than 30 countries with operations in North America, South America, Europe, the Middle East, India, Australia, Africa and Asia.
About the opportunity

Record, categorize, prioritize and maintain Service Desk tickets and process incidents and request in line with IT procedures and processes.
Provide remote end-user support, advise and training via telephone and email.
Analyze and troubleshoot all calls to the Service Desk using required Service Desk tools: Service Now, Active Directory, EMC, CUCM.
Identify problems and follow the escalation process when required.
Develop, contribute and maintain Service Desk documentation including procedural and work instructions


About you

A minimum of 3 year(s) of IT Technical Service Desk experience within a corporate environment, preferably engineering.
Good English communication (verbal and written) and excellent customer service skills.
Strong interpersonal skills, which requires a responsive, cooperative and professional demeanour.
Position requires daily contact with diverse groups internally.
Relevant tertiary and/or professional qualifications, ITIL Foundation certificate (desirable).


Why Jacobs

At Jacobs we offer rewarding careers with ongoing development opportunities, flexible working arrangements and a culture that is collaborative and inclusive. As part of the Jacobs APAC team you will have access to a wide range of lifestyle benefits and corporate discounts. We believe in collaboration and knowledge sharing, from global virtual teams to local work sharing options.
Achieve more with a global brand. Apply online by clicking on the link below.
Please note: If you are being represented by recruitment agency you will not be considered, to be considered you will need to apply directly to Jacobs.



Qualifications"
Customer Services Assistant,"Requirements:
Listen to customers questions and concerns, and provide answers or responses.
Handle and resolve customer complaints
Provide information about products and services
Handle returns or complaints.
Record details of customer contacts and actions taken
Review and select standard responses for answers or solutions
Refer customers to supervisors or more experienced employees"
HR Advisor,"Job Description
Principal Accountabilities:
Managing-International Transfers, Domestic Transfers (for expatriates), Repatriations (as focal point) and Termination activities as sending and/or receiving advisor
Providing expatriate HR services to ensure that transfers of staff and families from/ to Shell companies in the relevant region are handled efficiently and in accordance with Group policy, meeting specified KPIs
Providing end-to-end coordination of the transfer activities involved with a Long-Term International Assignment (LTIA), Short-Term International Assignment (STIA) or International Commuter Assignment (ICA)
Accountable for all activities relating to a transfer case, ensuring that other parties involved (e.g. service suppliers) provide the required support to the transfer
Co-ordination of relocation services through relocation consultant (general orientation, home search, school search)
Liaising directly with employees and service suppliers and take ownership of a transfer case according to Active Case management principles
Escalate complex cases and queries appropriately on expatriate policy to the Tier 2 Subject Matter Experts
Handing-off support of expatriates to Transactional Services Advisors when settled criteria have been met
Company Description
Shell is a global group of energy and petrochemical companies, active across more than 80 countries, employing 90,000 people.
Shell Business Operations Sdn Bhd (503619-D), a LEED Platinum certified green facility in Cyberjaya, provides a wide range of professional services to support the efficient operation of the Shell Group. The Centre delivers world-class operational excellence to the business through shared operations and services that include Human Resource, Information Technology, Finance, Customer Services, Order to Delivery and Contracting & Procurement. The Centre is currently on a growth path and as part of this rapid growth, we are looking to recruit talented professionals to join us!
If you would like to be a part of an innovative energy leader that offers a rewarding career in a multi cultural environment, then apply to us today and be a part of this vibrant, world-class organisation.
Country of Work LocationMalaysia
City, State (if applicable)
Selangor
Work LocationKuala Lumpur
Requirements
English (fluent in written and verbal)
University degree or equivalent, preferably in Human Resource or Hospitality Management or Business Administration or MBA
Minimum 3 years work experience  previous experience in Shared Service, Call Centre, Service environment is an advantage
Good working knowledge of MS Office
Flexibility and proactiveness
Good communication and interpersonal skills
No. of Positions2
Disclaimer
Please note: We occasionally amend or withdraw Shell jobs and reserve the right to do so at any time, including prior to the advertised closing date.

Before applying, you are advised to read our data protection policy. This policy describes the processing that may be associated with your personal data and informs you that your personal data may be transferred to Royal Dutch/Shell Group companies around the world.

The Shell Group and its approved recruitment consultants will never ask you for a fee to process or consider your application for a career with Shell. Anyone who demands such a fee is not an authorised Shell representative and you are strongly advised to refuse any such demand.

Shell is an Equal Opportunity Employer."
HR/Training Coordinator,"Posting Date Sep 30, 2018
Job Number 18002R8A
Job Category Human Resources
Location Aloft Kuala Lumpur Sentral, Kuala Lumpur, Malaysia VIEW ON MAP
Brand Aloft Hotels
Schedule Full-time
Relocation? No
Position Type Non-Management/Hourly

Start Your Journey With Us
At Aloft Hotels were wired for next generation travelers who love open spaces, open thinking, and open expression. Aloft provides a space where style is necessary, social scenes are vibrant, and where the only direction is forward. Our guests are tech savvy and confidently social, with an eclectic style theyre not afraid to show. We understand what our guests need, so we provide an affordable option for the tech-savvy design guru. Were looking for innovative self-expressers who arent afraid to draw outside the lines. If you are someone who appreciates tech-forward features and vibrant social scenes, then we invite you to explore a career with Aloft Hotels.
Job Summary

Create and maintain filing systems. Create and type office correspondence using a computer. Distribute and route mail. Order and track Human Resources office supplies and forms. Answer phone calls and record messages. Create new employee personnel file. Assist walk-in candidates with application procedures. Maintain space designated for completing applications and ensure it is clean, well maintained, and accessible to individuals with disabilities. Respond to questions, requests, and concerns from employees and management regarding company and Human Resources programs, policies and guidelines. Inform Human Resources management of issues related to employee relations within the division or property. Maintain confidentiality and security of employee and property records, files, and information. Ensure accurate maintenance of all employee records and files (e.g., interview documents, I-9's).
 
Follow all company policies and procedures; ensure uniform and personal appearance are clean and professional; maintain confidentiality of proprietary information; protect company assets. Report accidents, injuries, and unsafe work conditions to manager. Welcome and acknowledge all guests according to company standards. Speak with others using clear and professional language; prepare and review written documents accurately and completely; answer telephones using appropriate etiquette. Develop and maintain positive working relationships with others; support team to reach common goals; listen and respond appropriately to the concerns of other employees. Ensure adherence to quality expectations and standards. Enter and locate work-related information using computers and/or point of sale systems. Move, lift, carry, push, pull, and place objects weighing less than or equal to 10 pounds without assistance. Perform other reasonable job duties as requested by Supervisors.


Marriott International is an equal opportunity employer committed to hiring a diverse workforce and sustaining an inclusive culture. Marriott International does not discriminate on the basis of disability, veteran status or any other basis protected under federal, state or local laws."
Part Time Team Member,"Lovisa was born out of a desire to take the fashion accessory market in to a new realm, ultimately inspired by global fashion trends and design. Statement style, intrinsic luxury and refined quality, we are the leading fashion jewellery brand in Australia and New Zealand.
Since launching our first store in 2010, Lovisa has opened over 300 stores across 14 countries in Europe, Asia and America.
We are now looking for an enthusiastic and motivated Part Time Stylist to join our team!

What we are looking for!Do you love working in a team environment dedicated to offering an exceptional experience to your Customer?Are you motivated and driven to deliver great results?Are you a great communicator and confident in building great relationships?Do you have an eye for fashion and are in the know on all the latest trends?
Then we would love to talk to you about a becoming a stylist with Lovisa!

To be successful in this role you will have:The passion to work within a team to deliver great resultsStrong background in retail salesAbility to perform in a fast-paced, high volume retail environment
- Exceptional communication & customer service skills - Enthusiasm and initiativeA love for fashion and great confidence to style your Customer with any look they want to create!

Lovisa will offer :Great opportunities for growth and developmentFantastic discounts and incentivesA culture that is committed to continuous improvementOpportunity to join one of Australias fastest and most successful global retail brand!

The Team Member role is Part Time with week day and weekend work and a variety of hours available.

If you are seeking a challenging and successful career with exciting opportunities with a brand that embraces a dynamic and passionate culture, then we would love to discuss this opportunity with you!"
CUSTOMER OPERATIONS SPECIALIST GP,"Job Description
Job Purpose:
This job forms part of the Order to Delivery Journey and provides high quality frontline Customer facing service to support the Retail End to End integrated team (General Public and where applicable, Digital). The Customer Operations Specialist needs to project a professional company image by providing the best Customer experience through phone interaction, emails, ticketing, live chat and social media engagements with Customers. The Customer Operations Specialist delivers effective communications, value-adding interactions and efficient issue resolution.

Principal Accountabilities:

Customer Enquiries
Handle a range of front line Customer enquiries within the agreed processes and ways of working, including: -
Feedback and Issues: Take ownership for the resolution of Integrated Retail B2C complaints, feedback and compliments, liaising with other service partners as required
Offers and Promotions: Deal with Customer calls and e-mails regarding promotions, third party offers, gift delivery, balance enquiry, Premium membership
Logistics: Resolve enquiries within the agreed SLAs, escalating where appropriate and in collaboration with other service providers to ensure Customer outcomes

Process and Administrative Work
Acquire an in-depth knowledge of and work with internal systems, understanding both their individual use and how they relate to each other
Support Data Integrity Management, by embedding right first-time accountability and ownership of Customer data quality inputted at system
Collaborate with third party logistics companies
Liaise with internal interfaces within the agreed processes and ways of working

Digital and Touchless Support
Support Shells Customers on digital channels and proactively encourage self-support solutions, ensuring Customers are aware of the information and tools on the website and mobile application
Support social media platforms responding to Customers queries taken through these channels with an appropriate tone and within the limited characters
Work with the new digital live chat channels for inbound Customer queries both through the website and the mobile application
Given detailed business and process knowledge may be called upon, from time to time, to support testing for IT upgrades or projects requiring operational input
Company Description
Shell is a global group of energy and petrochemical companies, active across more than 80 countries, employing 90,000 people.
Shell Business Operations Sdn Bhd (503619-D), a LEED Platinum certified green facility in Cyberjaya, provides a wide range of professional services to support the efficient operation of the Shell Group. The Centre delivers world-class operational excellence to the business through shared operations and services that include Human Resource, Information Technology, Finance, Customer Services, Order to Delivery and Contracting & Procurement. The Centre is currently on a growth path and as part of this rapid growth, we are looking to recruit talented professionals to join us!
If you would like to be a part of an innovative energy leader that offers a rewarding career in a multi cultural environment, then apply to us today and be a part of this vibrant, world-class organisation.
Country of Work LocationMalaysia
City, State (if applicable)
Selangor
Work LocationCyberjaya-Wisma Shell
Requirements
Bachelor degree preferred (Business related major) or equivalent experience
Previous experience in Customer service or operations
Experience in Microsoft Office with experience in using social media platforms including twitter/Facebook
Possess a strong Customer service ethic and ability to understand, meet and champion the Customers needs, while staying within the policies and procedures
Able to act as a Shell Brand Ambassador in a voice of Shell role with Live Chat and social media platforms
Demonstrate a willingness to be coached, showing an openness to feedback and performance improvement opportunities
Able to demonstrate resilience and patience, especially when interacting with challenging Customers
Able to demonstrate interchangeable communication skills, by communicating effectively in writing, by phone, or by live chat and social media channels professionally, accurately, and quickly
Able to demonstrate a continuous improvement mind-set
No. of Positions2
Disclaimer
Please note: We occasionally amend or withdraw Shell jobs and reserve the right to do so at any time, including prior to the advertised closing date.

Before applying, you are advised to read our data protection policy. This policy describes the processing that may be associated with your personal data and informs you that your personal data may be transferred to Royal Dutch/Shell Group companies around the world.

The Shell Group and its approved recruitment consultants will never ask you for a fee to process or consider your application for a career with Shell. Anyone who demands such a fee is not an authorised Shell representative and you are strongly advised to refuse any such demand.

Shell is an Equal Opportunity Employer."
Cashier,"Receive payment by cash, check, credit cards, vouchers, or automatic debits.

Issue receipts, refunds, credits, or change due to customers.

Count money in cash drawers at the beginning of shifts to ensure that amounts are correct and that there is adequate change.

Greet customers entering establishments.

Maintain clean and orderly cashiering station.

Establish or identify prices of goods, services or admission, and tabulate bills using cash registers.

Monitor checkout stations to ensure that they have adequate cash available and that they are staffed appropriately.



Job Requirement

SPM and above

Must be able to speak and read basic English

Have experience in cashiering

Must possess a positive attitude and work well with other team members

Must be able to work long hours

Be able to work in a standing position for long periods of time (up to 8 hours).

Honesty and integrity personality.

Be willing to follow direction and ask questions for clarification if needed.

Be able to work in a fast paced restaurant environment



Skills Required

Mathematical skill

Customer Service skill

Communication skill"
Mindshare | Admin Executive,"Overview

Mindshare is an agency of GroupM, the worlds largest media investment company and are a part of WPP.
GroupM is the worlds largest media investment company and are a part of WPP. In fact, we are responsible for one in every three ads you see globally. We are now looking for an Administration Executive to be part of our exciting family. This individual will be responsible for general departmental administration support, and lead the office motivation activities effectively.
At GroupM APAC, our people are our strength, which is why fostering a culture of diversity and inclusion is important to us.

Reporting of the role
This role reports to the Managing Director.

3 best things about the job:
Act as the Chief Fun Officer which responsible in organizing different types of interesting internal and external events!
A fun and fast-paced MNC environment where you will be professionally stimulated and motivated to be the best.
Work directly with a wide range of individuals at all levels, making the job varied and interesting.

Measures of success: -
In three months, you would:
Know well on the individuals, networks and processes that you will be supporting.
Come up-to-speed with all day to day duties.

In six months, you would:
Familiar with Regional processes and key person.
Carry out responsibilities independently.
Proactively take initiative to broaden your role and responsibility.

In twelve months, you would:
Act as the subject matter expert in your role.
The silent backbone of the business.

Responsibilities of the role:
Liaison for various external events such as Media Scene, Media owner presentation and client meetings.
Organize or coordinate internal events/engagement activities such as Townhall and Mindshare Day.
Schedule business appointments for Mindshare internal meetings.
Assist in rolling out and keep track of regular/ad-hoc Groups projects in Mindshare.
Responsible for keeping track and coordinating Award SOP.
On boarding of new joiners.
Arrange and organize air tickets for talents.
Manage stationaries and pantries replenishment/orders.
Support on related finance and HR administration matters.
General office maintenance.

What you will need:
PC literacy  proficient in operating Microsoft Office tools.
Digital savvy, comfortable with technology.
A Team player with good communication skills.
Efficient organizational and time management skills.
Multitasking and strong decision-making skills.
Attention to detail.

More about Mindshare
We were born in Asia in 1997, a start up with a desire to change the media world. Now we are a global agency with more than 7,000 employees in 116 offices across 86 countries, operating as one team - #teammindshare. We believe that in todays world, everything begins and ends in media. We aim to be our clients lead business partner, to grow their business, and drive profitability through adaptive and inventive marketing. We do this through speed, teamwork and provocation and by operating as a network of networks rather than a rigid hierarchy. We create new things and have fun doing it. Whenever and wherever you join us, you open a door to opportunities in any and of all aspects of media, technology and innovation. We will support you, recognize you and reward you, making Mindshare the place where you do the best work of your career.
Mindshare APAC has won 500 awards in the last year alone, including Agency Network of the Year 2017 by both the MMA SMARTIES and Campaign Asia for the fifth and third consecutive year, respectively. Mindshare is part of GroupM, the media investment management arm of WPP, the worlds leading communications services group. To learn more about Mindshare and our philosophy of Original Thinking, visit us at www.mindshareworld.com and follow us on Twitter @mindshare and facebook.com/mindshareapac and linkedin.com/company/mindshare.

About Malaysia
The new office in Empire City, Kuala Lumpur  a modest city on steroids booming with new muscular architectures. Housing all our agencies in a world class office at WPP Kampus will forge greater ties with the rest of WPP.
The office is the World in One Place, with more than 10 nationalities and half of our talent are below the age of 30. You can expect a young, fun and casual work environment! In Malaysia, we can see this ambition come to life through the digital literacy of its consumers. This market will provide endless opportunities for marketing, media and branding professionals to hone their skill as it transits rapidly from manually-managed traditional media to programmatic new media.
Those looking for an exciting and challenging career in media have no better place to be in than Malaysia."
Assistant Manager - Customer Engagement (Service Centre),"Job Role:
Analyze centre and agent historical performance, generates forecasts based on call arrival history, generates schedules, and manages schedule changes
Key Accountabilities:
Administrative of the Workforce Management
Track, analyze and report centre and agent performance with contact centre management report
Analyze and report historical data and trends and develop short term and long term forecast, models
Manage scheduling processes which include vacations, training, meetings
Perform other ad-hoc duties assignments as directed by superior


Key Experiences and Qualification:
Minimum 2 years experience in managing contact centre workforce management
Experience in Resource planning and contact centre management
Direct management of workforce of above 50FTE
Knowledge of contact centre fundamentals


Company Overview
U Mobile is Malaysias most dynamic and innovative mobile telecommunication service provider that offers millions of next generation mobile consumers the freedom to Live Connected. Since 2007, the company has been constantly providing high quality mobile voice and data services with its wide distribution network backed by affordable pricing strategies. It has one of the most unique telecommunications network structures in the region backed by its own-built network infrastructure, which supports high-speed mobile broadband; and Asias first active 3G Radio Access Network (RAN) sharing, covering major urban areas in the East and West Malaysia.

Customers of U Mobile can choose from a variety of competitive prepaid, postpaid, high-speed mobile Internet plans and latest mobile devices to achieve a fully connected lifestyle anywhere and anytime. The products and services distinguish themselves through attractive value propositions and value-added services, giving consumers high quality mobile services at best value rates. U Mobile also made its products and services to be highly accessible through traditional and non-traditional distribution channels to broaden audience reach. These strategic business approaches are the core reasons why U Mobile was awarded the coveted Frost & Sullivans Most Promising Service Provider of the Year at the 2012 Frost & Sullivan Malaysia Excellence Awards.

U Mobiles major shareholders include U Telemedia Sdn Bhd (an investment by Tan Sri Vincent Tan, Founder of Berjaya Group) and Straits Mobile Investments Pte Ltd (a subsidiary of Singapore Technologies Telemedia Pte Ltd - ST Telemedia). U Telemedias stake in U Mobile provides an unparalleled support advantage, as U Mobile is able to reach out to a wider audience through the Berjaya Group of Companies for its nationwide distribution channels, local business network and joint marketing collaborations. This partnership is also supported by ST Telemedias telecommunications expertise, which gives U Mobile an edge by increasing competitiveness in the marketplace.

U Mobile will continue to leverage on strategic partnerships and innovation to translate technological advancements into more affordable and flexible products and services for its millions of customers. The aim is to provide customers an enhanced and seamless mobile experience with U Mobile."
Reservation Clerk,"Handles and transfers telephone calls in an appropriate manner and ensures all guests receive our services. Fully responsible in accepting and processing room reservation requests. Provides information about the Hotel and solicits future business for the Hotel, ensures all guests needs are responded professionally and courteously. Maximises guests satisfaction and transmits all requests immediately and efficiently.-If you would like to take the next step in your career, please see our current vacancies. Send us your details and tell us why you have what it takes to become a part of our team."
Sales Assistant - Part Time Malaysia,"Word is spreading fast about the original creators of colourful, fashion-forward stationery, and all of the goodies that fill a Smiggle store. Smiggle products are bold, quirky, good value- and most of all  FUN. Smiggle's goal is to make children smile and giggle every time they receive Smiggle!

Smiggle has terrific opportunities for experienced retail Sales Associates to support a successful brand launch into the Malaysia market. To succeed in this fantastic role you must be passionate about stationery and be able to create an experience for our fans (both customers and team members) that is personal, exciting and creative.

Reporting to the Store Manager, the Sales Associate will be:

Results focused- you must have a strong sales focus and proven results
A great communicator  excellent communication ideally with a basic command of English
Experienced  you have previous retail sales experience in a fast paced environment
A multi tasker- you have the ability to prioritise and juggle a number of tasks at one time!
FUN!!! You can do all of the above with a smile on your face and maintain a positive attitude, you lead by example to ensure excellent customer service and seek to ensure you provide every customer with a smile and a giggle!
A career at Smiggle offers you:

Opportunity: Part of The Just Group (who operate more than 1,000 stores globally) and one of Australasia's largest fashion retailers - Smiggle has over 200 stores across Australia, New Zealand, Singapore, Malaysia, Hong Kong and the United Kingdom. Be part of an amazing growth strategy for a one-of-a-kind retail brand
Professional Development: We believe in investing in our people to ensure that they grow alongside our business
Attractive Salary: Competitive salary offered
Reward and Recognition: Monthly team commissions
Generous Staff Discounts and Incentives: Staff Discount on Smiggle products!
Leave & Rest Days: Generous Leave & Rest Day entitlements


If you are ambitious and are keen to explore the opportunity to be part of a truly exciting and successful business, we would be keen to hear from you."
HR Advisor MENA/Qatar,"Job Description
Execution of Complex Local HR Processes, in line with existing policies and procedures, assuring high quality data management in Shell People, as well as documentation, including on-going support to employees management of cases according to established ways of working:
Using EIC (Employee Interaction Centre) tool to log queries and updates, create tickets and ensure closure of tickets
WIP management, keeping customers updated on the status of open cases
Taking ownership of end-to-end processes
Handing-off cases to other teams in HR Services as required
Dealing with third party service providers
Meeting established KPIs and SLAs
Timely escalation of complex queries to SMEs and policy teams
Acting as a country or process focal point
Representing the team on various forums and effectively presenting team's perspective
Lead / Participate in local and global projects
Liaising with HR Business Partners, HR in the Country, Employees, and Line Managers, as required in order to resolve cases.
Building partnerships with HR Partners by clarifying policies and procedures, giving and asking for updates on case status, gathering missing data necessary for case processing, identifying best practices and knowledge sharing.
Providing input for Knowledge Management within the team (including creation and ownership of documentation/job aids).
Sharing best practices within the team, striving for continual improvement in service delivery, participating in improvement initiatives.
Adhering to the Global Approval Matrix (GAM) and Financial Control Manual (implementing all established financial controls in daily work) & Data Privacy rules, including reporting all FCM & Data Privacy breaches.
Acting as a role model in applying work principles and processes, as well as when dealing with clients
Assisting less experienced colleagues with their complex daily operational issues.
Knowledge sharing and organizing/delivering training for the team when needed. Leading training for New Joiners
Providing constructive feedback to team members about their performance including noted areas of competence and development
Acting as back-up / stand-in for Team Lead during absences
Company Description
Shell is a global group of energy and petrochemical companies, active across more than 80 countries, employing 90,000 people.
Shell Business Operations Sdn Bhd (503619-D), a LEED Platinum certified green facility in Cyberjaya, provides a wide range of professional services to support the efficient operation of the Shell Group. The Centre delivers world-class operational excellence to the business through shared operations and services that include Human Resource, Information Technology, Finance, Customer Services, Order to Delivery and Contracting & Procurement. The Centre is currently on a growth path and as part of this rapid growth, we are looking to recruit talented professionals to join us!
If you would like to be a part of an innovative energy leader that offers a rewarding career in a multi cultural environment, then apply to us today and be a part of this vibrant, world-class organisation.
Country of Work LocationMalaysia
City, State (if applicable)
Selangor
Work LocationKuala Lumpur
Requirements
Tertiary qualification  preferably in HR or Business Administration.
Minimum 2-3 years work experience  previous experience in Shared Service, Call Centre, Service environment is an advantage.
Good command, both written & oral in English language
Ability to read and write in Arabic language is a must
Strong IT skills especially with MS Office and SAP experience are an advantage.
Expertise in local policies.
Stakeholder management skills.
Experience in change management is an advantage.
No. of Positions1
Disclaimer
Please note: We occasionally amend or withdraw Shell jobs and reserve the right to do so at any time, including prior to the advertised closing date.

Before applying, you are advised to read our data protection policy. This policy describes the processing that may be associated with your personal data and informs you that your personal data may be transferred to Royal Dutch/Shell Group companies around the world.

The Shell Group and its approved recruitment consultants will never ask you for a fee to process or consider your application for a career with Shell. Anyone who demands such a fee is not an authorised Shell representative and you are strongly advised to refuse any such demand.

Shell is an Equal Opportunity Employer."
Sales Administrator Assistant,"Handle important administrative tasksEnsure that complete set of bills are properly handledAnswer phone calls.Check and update stock in systems.Attend roadshows on scheduled basis.
Requirements :
Candidate must possess at least a Diploma in Accountancy, Business Studies/Management, Commerce or equivalent.Required skill(s): MS Excel, MS Office, MS Word.Required language(s): Chinese, EnglishAt least 2 year(s) of working experienceAble to work during Saturday and Sunday
Lowest Qualification :
Diploma"
Customer Operations Specialist Deal Management,"Job Description
About Customer Operations
Customer Operations is the umbrella organization for the Downstream customer-related processes, which encompasses the entire chain of customer-facing activities. We partner with more than a dozen Downstream businesses and functions, including Lubricants, Marine, Aviation, Specialties, Retail, Commercial Fleet, Supply Chain, Order to Delivery, Finance Operations and Credit.

Shell makes and sells Lubricants across a range of sectors, which encompass Consumer (passenger car motor oils), Transport (heavy-duty engine oils for 18-wheelers and other heavy-duty vehicles) and Industry (greases for industrial applications).

Purpose:
Customer Operations make a huge impact on our customers experience and our businesses performance through our interactions. This job plays a critical role in delivering for the customer, so our customers choose Shell more often and in preference to our competitors, and ultimately generating higher returns for Shell. The COS Deal Management supports Account Managers in on-boarding Customers to Shell and delivering all relevant changes to the customer agreement throughout the contract life-cycle. The COS Deal Management owns pricing and the contract set up, amendment and management process. This role makes sure Customers find it easy to do business with Shell by providing a best-in-market Customer experience.

Overview:
This role may focus on some or all the accountabilities below, depending on operational requirements. These activities cover all Customer levels including Key Accounts and Platinum Customers.

Accountabilities:
Contract Management:
Work with Account Managers to provide pre-offer, offer and contract management support for standard and non-standard contract set up and maintenance, in compliance with the Shell standards & guidelines.
Execute contract legal and fiscal requirements, working with local legal focal
Follow-up directly with customers on missing contract documentation
Ensure contracts are signed and stored in line with local country requirements
Review contract performance as part of SCM process
Own contract documentation archiving and termination of customer contracts
Support preparing for tender bids

Pricing:
Set up and maintain end to end pricing data, including confirming pricing, managing price increases and changes, implementing rebates and charge backs, investment deals, invoice accuracy, and resolving pricing related errors and disputes

Trouble Shooting:
Provide collaborative support for Sales Team to uncover root cause of issues and implement sustainable fixes
Act as resolution owner of Customer complaints. Feedback outcomes to COS Order to Cash colleagues who will communicate with customers

Master Data Set Up & Amend:
Maintain Sales Hierarchy, contract registers and banding adherence
Set up and amend Customer master data
Act as Resolution Owner for Master Data Disputes. Liaise with key interface, business partners and/or Customers to resolve them and perform invoice adjustment (in consultation with line manager and within the authorisations as applicable)
Process manual vouchers received from Retailers during offline card transactions
Product Lifecycle Data Management: maintain inclusions, exclusions and listings of products in support of PLM and Customer specific requirements

Data Integrity Management:
Maintain master data integrity. Review DQS reports, correct any data errors and track performance against SLA

Online Services Support and Setup:
Support and proactively encourage uptake and utilisation of online services
Assist in online services setup for system-to-system setup with existing Customers.

Company Description
Shell is a global group of energy and petrochemical companies, active across more than 80 countries, employing 90,000 people.
Shell Business Operations Sdn Bhd (503619-D), a LEED Platinum certified green facility in Cyberjaya, provides a wide range of professional services to support the efficient operation of the Shell Group. The Centre delivers world-class operational excellence to the business through shared operations and services that include Human Resource, Information Technology, Finance, Customer Services, Order to Delivery and Contracting & Procurement. The Centre is currently on a growth path and as part of this rapid growth, we are looking to recruit talented professionals to join us!
If you would like to be a part of an innovative energy leader that offers a rewarding career in a multi cultural environment, then apply to us today and be a part of this vibrant, world-class organisation.
Country of Work LocationMalaysia
City, State (if applicable)
Selangor
Work LocationCyberjaya-Wisma Shell
Requirements
Minimum Bachelor degree (CGPA 3.0 and above) in any field of study
Possess strong leadership and teamwork-based experience
Fresh graduates with less than 1 year working experience
Have a good Excel skills (Intermediate / Advance)
No. of Positions1
Disclaimer
Please note: We occasionally amend or withdraw Shell jobs and reserve the right to do so at any time, including prior to the advertised closing date.

Before applying, you are advised to read our data protection policy. This policy describes the processing that may be associated with your personal data and informs you that your personal data may be transferred to Royal Dutch/Shell Group companies around the world.

The Shell Group and its approved recruitment consultants will never ask you for a fee to process or consider your application for a career with Shell. Anyone who demands such a fee is not an authorised Shell representative and you are strongly advised to refuse any such demand.

Shell is an Equal Opportunity Employer."
"Assistant Manager, Customer Experience","ACCELERATE YOUR CAREER  JOIN TELEDIRECT TODAY!
Exciting, fast-paced career opportunities
Serving the best & biggest global brands
Great team spirit in a diverse and creative culture


PRIMARY RESPONSIBILITIES & KEY DELIVERABLES:
Required to organize, plan, and monitor a companys customer experience to ensure optimized interaction between a company and its clients.
Entails developing and implementing strategies useful in improving customer relationship, dedication, and satisfaction.
Duties will include establishing communication channels and mediums through which clients reach out to a company and vice versa.
To provide quick response to client inquiries and questions using social media platforms as an avenue for prompt resolution of customer issues.
Collect, analyse, and interpret customer interactions data to identify requirements and information useful in optimizing customer experience.
Liaising with an organizations project stakeholders to analyse customer feedback and develop programs effective for improved customer experience.
Monitoring the activities of customer service staff to ensure compliance with set standards of courtesy and professionalism.
Utilizing CRM tools in enhancing customer loyalty and relationship management on work progress, as well as recommendations on steps necessary for improvement.


DESIRED SKILLS AND EXPERIENCE:
What we are looking for
Education and Training: To become a Customer Experience Expert, you require a Bachelors in business administration, management studies, or in a related discipline. Prior experience (up to 6 years) in the field of customer service or marketing is also necessary for this position
Communication Skills: They are well versed in effectively interacting with stakeholders to identify and process their requirements
Customer Service Skills: They can courteously interact with clients to ensure positive customer experience."
Administrative Executive,"JOB DESCRIPTION
To refer walk-in customer to on-site sales personnel.
To assist walk-in customer with product issues and raise the appropriate issue to HQ Admin Team or Customer Service Team.
To receive and update cash payment, and issue manual receipt.
To liaise with courier service provider for postage delivery.
To handle on-site points redemption.
To prepare daily cash sales, accessories sales, delivery, redemption and expenses reporting to HQ Admin Department.
To send and update daily and weekly reports to HQ Admin Department.
To maintain an organized, safe, clean and friendly office environment.
To record daily attendance, leave report and report to HR Department
To provide day-to-day administrative support to daily operation needs.
To perform in clerical duties such as responding emails and preparing documents.
To ensure proper documentation for all admin procedures.
To complete any other task assigned by management.
To assist colleagues whenever necessary.
JOB REQUIREMENTS

Candidate must possess at least a Diploma, Advanced/Higher/Graduate Diploma, any field.
At least 1 year of working experience in related field is required for this position.
Preferably Junior Executives specializing in Clerical/Administrative Support or equivalent.
Required skill(s): MS Excel, MS Word.
Knowing basic accounting skill is a plus.
1 Full-Time position available.
Fresh Graduates/Interns are encouraged to apply."
