Production Planner,"Company Background
Tessa Therapeutics is a clinical stage biopharmaceutical company with the scientific vision of revolutionizing the treatment of cancer by redirecting the bodys potent anti-viral immune response to recognize and kill cancer cells. Tessas core virus-specific T Cell (VST) platform has shown compelling results in the treatment of solid tumors, and the company is building a portfolio of therapies addressing a wide range of tumors by combining the qualities of its T cell platform with complementary technologies. Tessas lead Phase III trial for nasopharyngeal carcinoma (NPC) is the worlds largest Phase III T cell immunotherapy trial for any cancer indication. The company has built up robust operational and supply chain capabilities to successfully deliver autologous T cell therapy treatments to a large patient pool across five countries. The combination of technologies from its academic, clinical, and commercial research partners have enabled the company to create a fully-integrated approach to the treatment of cancer with immunotherapy.
Our mission is to cure cancers and save lives with our innovative and widely accessible immunotherapies.
We are looking for highly motivated and enthusiastic individuals who are interested to be part of our team.
Job Position
Production Planner

Reports to

Materials Manager

Job Description

Create and release production orders and ensure on-time closing of production orders under SAP
Drive and communicate the plans to materials planner
Oversee preparation and timely release of raw materials from materials planner to production to meet production orders. Track usage of raw materials to production and report abnormality
Work closely with cross departments to update demand forecast (e.g. hospital ops, production team, process development team)
Review and control the production progress, follow-up with relevant departments to eliminate delays by expediting material shipments
Interact with the lab management on a daily basis to resolve issues regarding production plan execution, ensuring that the daily production requirements are achieved and control the daily production plan and setup meeting as required
Identify, negotiate and drive resolution of any conflicts to production plan with different departments (e.g. material availability, lab schedule changes, production abnormality)
Prepare weekly ops report on the performance of production and highlight issues and bottlenecks that may potentially impact the achievement of the production schedule, materials planning, finance
Support the analysis, development and implementation of new planning best practices
Perform any other assigned projects

Requirements

Bachelors degree in supply chain, logistic or industry management preferred
1-3 years in relevant position or experienced in material, supply or production planning will have added advantage
Experienced in using excel and SAP is preferable
Experience in working in GMP manufacturing environment
Meticulous with a strong business acumen and customer satisfaction focus
Excellent communication skills: written and verbal in English language
Work independently and self-motivated"
Customer Support Officer,"www.gigco.work
www.simonestudios.com

Gigco.work is a portal for talent, services & on-demand job requirements. This is where creatives (photographers, videographers, narrators, models), service providers (movers, plumbers, electricians, cleaners, handymen, painters) make their expertise available to job posters needing their help to fix a homes electrical connections, produce content (photos, videos, text) for a new website, organise major events. The possibilities are endless.

Our platform facilitates the interchange of ideas, services and payments to do this.

But this is just the beginning. Our future means more services, deploying our platform in other countries, an ever-growing number of people getting jobs, making peoples dreams come true, giving birth to more companies.

Test your limits. Expand your capabilities. Join GIGCO and run with us into the future!

We are looking for energetic and reliable professionals to join our team as Customer Service Officer. The successful candidates will be responsible for answering incoming customer calls or chats, utilizing company policies to solve customer issues and directing calls to the respective manager when necessary. He/She will be the first point of contact for most customers product issues, feedback and escalations. So we are interested in hiring individuals with a commitment to customer satisfaction and an ability to make quick and accurate decisions.
s:
Answer incoming calls and respond to customers emails or chat messaging
Handle customer enquiries both telephonically, chat messaging and by email
Manage and resolve customer complaints respectfully and professionally
Provide customers with product and service information
Identify and escalate priority/unresolved issues
Route calls to appropriate resource
Follow up customer calls where necessary
Document/Track all call information according to standard operating procedures
Perform administrative duties and ad hoc task assigned


Requirements:
Customer service experience preferred
Excellent interpersonal communication skills and team player
Strong phone skills i.e. diction, active listening
Ability to construct effective and clear messages via messaging tool
Ability to communicate and interact with a variety of people, both externally with customers and internally with company team members and other departments
Outgoing, friendly, compassionate personality
Good command of English
At least 2 to 3 years of relevant knowledge
Malaysia preferred"
Procurement Executive/ Assistant,"Responsibilities:
 Source required products both locally and overseas
 Conduct discussion with suppliers to confirm product specifications and
negotiate price, delivery and any other terms and conditions, which may be
required
 Liaison between marketing department, logistics department, suppliers and
others such as Custom on all materials issue
 Responsible for the material requirement activities to meet production schedule
with zero downtime
 To assist in the planning of purchase and shipments for trade item.
 Manage the procurement activities
 Custom declaration & permit application
 Dealing with bank matter such as Letter of Credit (LC).
 To maintain record on status of all orders
 
Any other duties that may arise from time to time
Requirements:
 Candidate must possess a Degree/Diploma in relevant discipline or a
professional qualification in Business Studies/ Administration/ Management/
Purchasing
 At least 2 years (Procurement Executive) & 1 year (Procurement Assistant) of
working experience in the related field is required for this position. Must have
hands-on experience in technical purchases and QS knowledge
 Must be resourceful with strong sourcing, negotiation and procurement skills
 Excellent communication and interpersonal skills
 Candidate must be willing to work in Balakong, Seri Kembangan
 
Candidates should be Malaysian or hold relevant residence status

Human Resources
SWEET TAPE ENTERPRISE (M) SDN BHD (169192-M)
Lot 1812, Jalan KPB 1,
Kawasan Perindustrian Kg Baru Balakong,
43300 Seri Kembangan, Selangor D.E.
Telephone no.: 603-8946 3600 Fax no.: 603-8961 4922
Email : hr-2@sweettape.com
Attn: Ms Zoey Wong"
CLIENT SERVICES OFFICER W/M,"Who are we ?

Personal insurance (Health, Welfare, Retirement, Medical Services) has been at the heart of the Henner Group's DNA for more than 70 years.

A recognized player in the market, the Henner Group draws its strength from its 1,500 employees spread over all continents.

They advise our 10,000 client companies in the development of their social protection policy and support our 1.5 million policyholders in the management of their health contract on a daily basis, whether they live in Paris, Singapore or Lisbon.

At Henner, play your part and join our teams !

What is the context of the position and what will your place be in the team?

The International Operations division, which has more than 250 employees in 15 countries, manages the health care contracts of 242,000 expatriates in 198 countries around the world :

This is where your mission starts !

You will be integrated within the Operations Team, based in the heart of Kuala Lumpur. This exciting opportunity has arisen to join the group within our International Operations department. The main purpose of the role will be to develop and maintain relationships with our insured members.

What are your missions?

As Client Services Officer :

you evaluate and administe customer claims.
you liaise with insurance companies, clients and service providers via telephone and email.
Coordinate the direct billing process with international providers.
Handle a portfolio of clients with expatriates stationed worldwide.
Regulate health care costs for policyholders and third parties.
Processing e-claims and Invoicing. Do you have the right profile?

Previous experience in the insurance or medical sector is an asset, and in international environment

Good communication and teamwork skills.

Service oriented

Excellent attention to detail

Bilingual in English

We offer
Fixed salary + annual bonus of objectives
Complementary Health, death and disability coverage
Training on our tools, business and our sector of activity"
MYS CTSM KL - Fund Accountant,"Primary Location: Malaysia,Wilayah Persekutuan,Kuala Lumpur
Education: Bachelor's Degree
Job Function: Operations
Schedule: Full-time
Shift: Day Job
Employee Status: Regular
Travel Time: No
Job ID: 18052474

Description

Prepare and review of Net Asset Valuation for unit trusts and investment funds assigned
Review of analyse NAV movement and price movement
Review of cash and securities reconciliation
Ensure that fund accountants have prepared NAV in accordance with clients requirements
Meet reporting deadlines in accordance with the clients requirements, ensuring quality and service at all times

Qualifications

Degree in Accounting or Business and/or related to accounting qualification such as CPA, ACCA or CIMA
2-4 years' experience in audit, fund accounting, trustee services, compliance monitoring or securities settlement in a bank or fund management company
Diploma holders in Accounting, Banking or Business will be considered if they have the relevant working experience
Proficiency in Microsoft Office Applications"
PART TIME SALES ASSISTANT | MELAKA MEGAMALL,"COTTON:ON was brought to life in 1991 and were the founding brand of our Cotton On Group family. We have kept our true Aussie spirit alive since we first began, and now with nearly 600 COTTON:ON stores across the globe, we continue to deliver value-fashion with a twist that always exceeds our customers expectations. We are passionate and hands-on, with a single focus: to deliver on-trend fashion, fast! All while making sure we're having some fun doing it.

ABOUT THE ROLE

The role of a Sales Assistant in our stores is hands-on and varied. You'll take initiative to ensure our customers are given the very best customer service and you'll look to your store manager for direction on operational store tasks and achieving goals.

SKILLS & EXPERIENCE
Understanding of delivering the very highest standards of customer service
Completing tasks with a sense of urgency
Confidence to actively introduce new and exciting products to customers and drive to achieve sales budgets
OUR CULTURE

To describe COTTON:ON in six words is easy; optimistic, passionate, real, energetic, collaborative and, most importantly, ethical.

Our team members are a passionate group of people, committed to making a real difference in peoples lives through our philanthropic arm, the Cotton On Foundation. It is our shared belief that we can make a difference to lives of everyone we touch, from our backyard to the world.

BENEFITS
Competitive wage
Exceptional product discounts
Retail is no longer just a job, it's a career. And careers that start here, can go anywhere!"
Fresh Graduate Developement Program,"In your new role you will:
To learn up the tool recovery skills.
Perform Preventive Maintenance as needed.
Learn and practice of 5s.
Work as Team assistant.
The graduate shall be committed for the 12 months services.
Applicants must be willing to work in Kulim Hi-Tech Park.
Self-motivated and independent
Profile
You are best equipped for this task if you have:
Diploma (technical) in Automation Engineering, Electrical & Electronic Engineering, Industrial Engineering, Manufacturing Engineering, Mechanical Engineering, Mechatronics, Others - Technical
Diploma graduate in machine related fields are encourage to apply.
Minimum CGPA of 2.75.Open for fresh graduate only.
Able to communicate in English. Basic read/write in English.
Basic mechanical / electrical / electronic skills.
Must able to work with MS Excel & with MS Windows.
About Us
Part of your life. Part of tomorrow.

We make life easier, safer and greener  with technology that achieves more, consumes less and is accessible to everyone. Microelectronics from Infineon is the key to a better future. Efficient use of energy, environmentally-friendly mobility and security in a connected world  we solve some of the most critical challenges that our society faces while taking a conscientious approach to the use of natural resources.
What we offer you in Kulim
In our wafer production in Kulim we are producing more than 100.000 wafer each month."
Quality Assurance Specialist,"UMAI is a restaurant reservations app taking over the Asia Pacific region, one country at a time, and we are always in search of top people to join the organization. The team has extensive experience in building internet companies and has been part of growing some of the largest e-commerce ventures in the Asia Pacific region. In each city, UMAI strives to be one of digital medias leading tastemakers. Through the app, we give our users access to the best restaurant experiences their city has to offer. From the hottest new openings to Michelin-starred classics and neighborhood gems, we help our users decide which restaurant to eat at.

Responsibilities




UMAI provides software that helps restaurants save time and increase revenue by automating manual tasks, integrating with various digital platforms to accept reservations online, minimize last minute cancellations, upsell customers more effectively and provide more personalized service.
The team has extensive experience in building internet companies and has been part of building some of the largest e-commerce ventures in the Asia Pacific Region. Founded by a former MD of Foodpanda.sg, the largest food delivery service in Singapore, and a member of the founding-team of Nova Founders Capital, a fintech focused Venture Capital firm based out of London & Hong Kong.
This is not a formal corporate role. We are looking for someone who has a hustle attitude, who is results driven, who is comfortable with ambiguity, is a self-starter and has a sense of humor.
Find our Tech Stack @UMAI here: https://stackshare.io/umai/tech-stack-at-umai

Your role:
Performing root-cause analysis on some specific customer issues to understand what we can do better and improve customer support
Give suggestions to improve on the assigned products to test at UMAI
Liaise with internal teams in order to give feedback clear, thorough and achievable on what processes can be improved in order to increase the quality of our support
Creates test plans and test cases
Liaise and report to the Product teams based on the root-cause analysis results to surface product issues and create sets of recommendations on product improvement based on customers feedback
Create and update reports to provide insights to other teams in the business on what is causing customer pain and how we can improve the product experience
Requirements
Investment banking / consulting / analytical or related experience; analytics or operations experience at a high-growth company is a plus
Analytical mindset
SQL fluency or knowledge of at least one programming language is necessary
Exceptional Excel / data management skills and the understanding that theres always more to learn
Strong ability to coach and provide feedback
Experience presenting data visually . Excellent communication skills.
Demonstrated success in cross-functional collaboration, critical thinking, problem solving, managing work and professional relationships, interpersonal communication.
Speed, resourcefulness and a go getter attitude.
Ability to work independently and in a team environment
Ownership - You get things done.You have the initiative to solve problems on your own.
Learn quickly and enjoy a fast-paced team environment.
Ability to juggle multiple projects simultaneously and handle changing priorities.

What we offer:
A dynamic and highly motivated team with flat hierarchies
Great working atmosphere in an international environment
Direct exposure to the founders and management, working directly with one of the founders
Challenging and diversified tasks with full responsibility for the projects in your team
Opportunity to learn from and work with some of the best entrepreneurs in the region. We give you insights to all relevant aspects of founding a company and the opportunity to build up a meaningful international network
Opportunity to manage, mentor and grow a team of developers and engineers from all around the world
We thrive on the diversity of our company with a team coming from over 12 different nationalities thus, no matter where you are in the world, we urge you to apply!
We will provide the relevant employment pass to work in Malaysia.
Salary
3000 - 5000 MYR
UMAI is a restaurant reservations app taking over the Asia Pacific region, one country at a time, and we are always in search of top people to join the organization. The team has extensive experience in building internet companies and has been part of growing some of the largest e-commerce ventures in the Asia Pacific region. In each city, UMAI strives to be one of digital medias leading tastemakers. Through the app, we give our users access to the best restaurant experiences their city has to offer. From the hottest new openings to Michelin-starred classics and neighborhood gems, we help our users decide which restaurant to eat at.
Responsibilities
UMAI provides software that helps restaurants save time and increase revenue by automating manual tasks, integrating with various digital platforms to accept reservations online, minimize last minute cancellations, upsell customers more effectively and provide more personalized service.
The team has extensive experience in building internet companies and has been part of building some of the largest e-commerce ventures in the Asia Pacific Region. Founded by a former MD of Foodpanda.sg, the largest food delivery service in Singapore, and a member of the founding-team of Nova Founders Capital, a fintech focused Venture Capital firm based out of London & Hong Kong.
This is not a formal corporate role. We are looking for someone who has a hustle attitude, who is results driven, who is comfortable with ambiguity, is a self-starter and has a sense of humor.
Find our Tech Stack @UMAI here: https://stackshare.io/umai/tech-stack-at-umai

Your role:
Performing root-cause analysis on some specific customer issues to understand what we can do better and improve customer support
Give suggestions to improve on the assigned products to test at UMAI
Liaise with internal teams in order to give feedback clear, thorough and achievable on what processes can be improved in order to increase the quality of our support
Creates test plans and test cases
Liaise and report to the Product teams based on the root-cause analysis results to surface product issues and create sets of recommendations on product improvement based on customers feedback
Create and update reports to provide insights to other teams in the business on what is causing customer pain and how we can improve the product experience
Requirements
Investment banking / consulting / analytical or related experience; analytics or operations experience at a high-growth company is a plus
Analytical mindset
SQL fluency or knowledge of at least one programming language is necessary
Exceptional Excel / data management skills and the understanding that theres always more to learn
Strong ability to coach and provide feedback
Experience presenting data visually . Excellent communication skills.
Demonstrated success in cross-functional collaboration, critical thinking, problem solving, managing work and professional relationships, interpersonal communication.
Speed, resourcefulness and a go getter attitude.
Ability to work independently and in a team environment
Ownership - You get things done.You have the initiative to solve problems on your own.
Learn quickly and enjoy a fast-paced team environment.
Ability to juggle multiple projects simultaneously and handle changing priorities.

What we offer:

A dynamic and highly motivated team with flat hierarchies
Great working atmosphere in an international environment
Direct exposure to the founders and management, working directly with one of the founders
Challenging and diversified tasks with full responsibility for the projects in your team
Opportunity to learn from and work with some of the best entrepreneurs in the region. We give you insights to all relevant aspects of founding a company and the opportunity to build up a meaningful international network
Opportunity to manage, mentor and grow a team of developers and engineers from all around the world
We thrive on the diversity of our company with a team coming from over 12 different nationalities thus, no matter where you are in the world, we urge you to apply!

We will provide the relevant employment pass to work in Malaysia.
Salary
3000 - 5000 MYR"
Purchasing Executive,"Responsibilities:
Plan and purchase materials according to customer forecast and purchase order.
To plan, monitor and control material inventory at optimum level
Coordinate closely and follow up with freight forwarders for both import and export shipments
Conduct, monitor and evaluate suppliers performance and managing relationship.
Work closely with internal departments and external suppliers on purchased items/engaged services.
To maintain proper records of purchases, quotation/sources,supplier information and documentations.
Assist with any others task as and when assigned.
Requirement:
Candidate minimum SPM/STPM/Diploma/Graduation/Profersional certificate or suitable background of purchasing.
Related experience will be advantage
Able to work with sincerity on own initiative
Responsible, committed and able to work independently.
Good communication and customer relation skill
Required language(s) Chinese, English, Bahasa Malaysia."
Customer Service Representative,"1. To provide information and service to our walk-in and call in customers

KEY RESPONSIBILITIES
1. To assist in handling emails to customer service departmental email
2. To get customers to provide feedback on our services  walk-in touch screen feedback and call-in to reply short message survey (sms) applicable to callers who called us using handphone
3. Assist to reply incoming emails within customer service departmental email
4. Co-ordination of lunch rotation within counter/tele-service team
5. Back up other team members when there is shortage of manpower within customer service department

OTHER RESPONSIBILITIES
1. Assist in preparation of reports on complaints and CS operations when required
2. Support of UAT when required
3. On the job training of new staff
Qualifications
MINIMUM QUALIFICATIONS
Education Diploma & Degree in any and/or related

PROFESSIONAL
(i.e. insurance / accounting, etc.) AMII / ACII / DMII or equivalent insurance qualifications

MINIMUM YEARS OF EXPERIENCE
Minimum of 3 years experience in and / or similar role / capacity

SKILLS
(i.e. language, IT software, etc.)  Proficient in English
Possess good presentation skills
Possess good negotiation skills
IT literate

PERSONAL QUALITIES
Mature personality
Able to work independently and as team player
Self-motivated

OTHER REQUIREMENTS
Results oriented, initiative driven and concern for quality
About AXA
Would you like to wake up every day driven and inspired by our noble mission and to work together as one global team to empower people to live a better life? Here at AXA we strive to lead the transformation of our industry. We are looking for talented individuals who come from varied backgrounds, think differently and want to be part of this exciting transformation by challenging the status quo so we can push AXA - a leading global brand and one of the most innovative companies in our industry - onto even greater things.

In a fast-evolving world and with a presence in 64 countries, our 166,000 employees and exclusive distributors anticipate change to offer services and solutions tailored to the current and future needs of our 103 million customers.
https://www.axa.com.my/
AXA Affin General Insurance Berhad is a joint venture between AXA Group and Affin Holdings Berhad. We are one of the fastest growing general insurance companies in Malaysia, and the No.1 leader in Medical and Health insurance (source: ISM). We provide comprehensive and tailored protection solutions to individuals and businesses in the areas of Motor, Home, Accidental, Travel and Commercial insurance.

We pride ourselves in conducting business responsibly, and building long-term relationship of trust when serving almost a million Malaysian customers, with over 800 employees in 22 offices, as well as over 4,000 agents nationwide, as well as our brokers and key bank partners.
What We Offer We are the best organization that demonstrate drive, commitment and tenacity to champion diversity and inclusion with workplace practices that enable our current & future employees to achieve work-life integration.

So, what are you waiting for? Come and JOIN us!"
MY CTSM KL CSC SSO OPERATION Billing Unit,"Primary Location: Malaysia,Wilayah Persekutuan,Kuala Lumpur
Education: Bachelor's Degree
Job Function: Operations
Schedule: Full-time
Shift: Day Job
Employee Status: Regular
Travel Time: No
Job ID: 18052543

Description

Billing - Avp
The role will involve management responsibility for a department focused on the day-to-day delivery of the Custody & Fund Billing and Statement Rendition for all Direct Custody & Global Window branches supported in Securities Services , KL CSC. The candidate is required to manage a large team, responsible for the timely and accurate processing of Custody & Fund Billing, Payment Posting & Reconciliation. The candidate will be responsible for quantitative and qualitative reviews of processing, process improvement, staff management and overall compliance with Citi Policies and market requirements
On an on-going basis the successful candidate will also be expected to project manage the delivery of assignments in relation to new business, systems development or process re-engineering. The successful candidate will be required to manage client requests and queries to resolution. This at times will necessitate ensuring that business development requests are drafted to accurately capture and define the new requirement, reviewing Functional Development documents and managing periods of user acceptance testing
The successful candidate is required to take responsibility for ensuring that accurate MIS is reported for the department covering relevant key risks to the business
Main Responsibilities:
Manage day-to-day operation of the Unit and responsible for delivery of service standards Custody Billing, Fund Admin Billing and Statement Rendition
Ensuring all processes are correctly executed, adherence to all control functions and delivers according to schedule and cut off time
Able to resolve technical problems and communicate results to senior management
Lead investigative work and internal system related queries
Minimise losses/risk through exercising end-to-end operational controls over procedures
Ensure operational procedures are in practice, up-to-date and consistent with local regulations
Prepare management reporting, production statistics and capacity planning
Manage staff performance; facilitate staff hiring, training and development
Manage, coach and develop team members for their individual advancement and for the benefit of the team. In so doing, foster and maintain strong team spirit and a healthy working atmosphere
Delivering presentation to existing clients on behalf of the department
Take responsibility for capacity planning and resource management to support the day to day business requirements
To ensure that employees have properly reviewed, confirmed and committed to adherence to the Citigroup Code of Conduct and that such standards are maintained on a day to day basis
Adhere to corporate policies and participate in self assessment, quality reviews and audit and recommend solutions for potential risks and issues
Qualifications:
Degree in Banking and Finance/Accountancy/Commerce/Business Administration or other relevant degrees
Applicant should have at least 5+ years of Custody & Fund Billing operations experience or custody experience in the financial services sector with at least 5 years of managerial experience in processing Custody & Fund Billings
Technical Competencies:
High level of computer systems/database literacy
A self-starter with an ability to lead a team
Industry Knowledge:
Proficient in financial and security markets with good understanding of Custody business, especially Custody & fund Billings
High degree of commercial awareness particularly in the fund administration business
Interpersonal Skills:
Excellent communication and presentation skills
Good interpersonal skills, able to develop working relationships with colleagues and business stakeholders
Meticulous and analytical, able to identify necessary changes to improve end-to-end business process and control framework
Proven track record in leadership and mentoring semi senior staff

Qualifications

Billing - Avp
The role will involve management responsibility for a department focused on the day-to-day delivery of the Custody & Fund Billing and Statement Rendition for all Direct Custody & Global Window branches supported in Securities Services , KL CSC. The candidate is required to manage a large team, responsible for the timely and accurate processing of Custody & Fund Billing, Payment Posting & Reconciliation. The candidate will be responsible for quantitative and qualitative reviews of processing, process improvement, staff management and overall compliance with Citi Policies and market requirements
On an on-going basis the successful candidate will also be expected to project manage the delivery of assignments in relation to new business, systems development or process re-engineering. The successful candidate will be required to manage client requests and queries to resolution. This at times will necessitate ensuring that business development requests are drafted to accurately capture and define the new requirement, reviewing Functional Development documents and managing periods of user acceptance testing
The successful candidate is required to take responsibility for ensuring that accurate MIS is reported for the department covering relevant key risks to the business
Main Responsibilities:
Manage day-to-day operation of the Unit and responsible for delivery of service standards Custody Billing, Fund Admin Billing and Statement Rendition
Ensuring all processes are correctly executed, adherence to all control functions and delivers according to schedule and cut off time
Able to resolve technical problems and communicate results to senior management
Lead investigative work and internal system related queries
Minimise losses/risk through exercising end-to-end operational controls over procedures
Ensure operational procedures are in practice, up-to-date and consistent with local regulations
Prepare management reporting, production statistics and capacity planning
Manage staff performance; facilitate staff hiring, training and development
Manage, coach and develop team members for their individual advancement and for the benefit of the team. In so doing, foster and maintain strong team spirit and a healthy working atmosphere
Delivering presentation to existing clients on behalf of the department
Take responsibility for capacity planning and resource management to support the day to day business requirements
To ensure that employees have properly reviewed, confirmed and committed to adherence to the Citigroup Code of Conduct and that such standards are maintained on a day to day basis
Adhere to corporate policies and participate in self assessment, quality reviews and audit and recommend solutions for potential risks and issues
Qualifications:
Degree in Banking and Finance/Accountancy/Commerce/Business Administration or other relevant degrees
Applicant should have at least 5+ years of Custody & Fund Billing operations experience or custody experience in the financial services sector with at least 5 years of managerial experience in processing Custody & Fund Billings
Technical Competencies:
High level of computer systems/database literacy
A self-starter with an ability to lead a team
Industry Knowledge:
Proficient in financial and security markets with good understanding of Custody business, especially Custody & fund Billings
High degree of commercial awareness particularly in the fund administration business
Interpersonal Skills:
Excellent communication and presentation skills
Good interpersonal skills, able to develop working relationships with colleagues and business stakeholders
Meticulous and analytical, able to identify necessary changes to improve end-to-end business process and control framework
Proven track record in leadership and mentoring semi senior staff"
Customer Experience Site Leader,"Role Overview
The SPS Centre of Excellence (COE) in SLP provides critical support activities to the global business, including Data and Reporting Analytics, Customer Care including Order Management, Master Data Maintenance, Service and Invoicing, Technical Support, and functional expertise in Finance, Sales Support and Marketing Operations. The organization has grown to more than 50 employees over the last 1 years, and we have plans to continue investing in the site going forward. The Site Leader is responsible for providing overall leadership to the Centre of Excellence, setting future strategy, and continuing to grow and develop the capabilities to provide a world class support team for all the Global Business Enterprises across SPS.
Key responsibilities
Develop a Strategic Plan (STRAP) for the Center of Excellence (COE), focused on developing skills and capabilities aligned with current and future business needs
Engage across the business and functions to understand needs and requirements and develop an aligned resourcing and skills strategy
Continue to evaluate organization effectiveness and site performance, driving change initiatives and reviewing organization design where needed
Enable a knowledge centered support model to improve overall customer experience
Partner with functional leaders to deploy best in class automation and tool set to improve the ease of doing business for both employees and customers
Create a continuous improvement and learning culture, driving process and tool improvements which enhance employee and customer experiences
Take overall responsibility for site performance and driving improvements across key metrics
Act as the direct line manager for all functional leaders in the COE
Partner with global matrix managers to establish aligned and consistent work direction and priorities, both for direct reports and employees within the COE

YOU MUST HAVE
Bachelor Degree in Business Studies, Administration, Communications or any related
discipline.
8  10 years experiences in leading a large shared services organization or MNC
Excellent skills in coaching and mentoring
Results driven and team-oriented
Confident communicator  written, oral, presentations
Fluent in English and local dialect
WE VALUE
 Understanding of operating within a COE structure
Ability to interact effectively with senior management and employees
Comfortable working in a complex and highly matrixed environment
Strategic thinking skills with experience driving large change programs
Six Sigma/Lean qualifications and HOS acumen are a strong advantage
Good interpersonal and customer relations skills
Exempt
INCLUDES
ADDITIONAL INFORMATION
Job ID: req160209
Category: Customer/Product Support
Location: UOA Corporate Tower, Avenue 10, The Vertical,, Bangsar South City, No. 8, Jalan Kerinchi, Kuala Lumpur, WP 59200 MYS
Honeywell is an equal opportunity employer. Qualified applicants will be considered without regard to age, race, creed, color, national origin, ancestry, marital status, affectional or sexual orientation, gender identity or expression, disability, nationality, sex, or veteran status."
Supply Chain Planner 3rd Party Sourcing,"Provide 3 months rolling forecast to 3rd party supplier and secure supply to meet shipment dates. Provide outlook on available capacity & lead-times from 3rd party suppliers
Perform order allocation to 3rd party suppliers based on defined criterias (price, lead-time, quality, source list, etc.)
Support local Supply Chain Management & Planning Team in the daily business
Team-Lead of Order Fulfillment Team: Process and dispatch orders to factories based on defined rules and processes. Responsible for SCM SAP transactions eg.month end closing and postings.
Control & report defined service levels (e.g. OTD rate, etc.) within the responsible processes

Job Requirements:
Minimum Diploma holder, preferably supply chain management or related studies. Fluent English, any other languages of countries of operation of advantage
in 5 years of experience in High Volume manufacturing Planning, Supply Chain Management
SAP SD/MM/PP, MRP, Advanced Microsoft Excel knowledge
< back"
Publishing & Licensing Supervisor,"iflix is the new subscrption video on demand service offering thousands of hours the best movies and TV shows from around the world for a single low monthly subscription. iflix is the new subscrption video on demand service offering thousands of hours the best movies and TV shows from around the world for a single low monthly subscription.

DAY 1, NOT SURE WHAT TO DO? TAKE A LOOK BELOW FOR SOME IDEAS...

WHAT NEEDS TO BE DONE
Lead and manage a team of licensing coordinators and publishers of iflixs video content regionally and globally.
Define operational requirements specific to global content licenses, oversee the process from receipt through database management.
Develop and maintain communication channels, demonstrate patience and ability to quickly step in on changing priorities.
Suggest opportunities for improvement in maintenance of iflix editorial and metadata standards globally.
Streamline processes between publishing team and other internal operational units such as but not limited to localization and censorship, with aim to improve overall efficiency.
Line management

Hiring: responsible for mentoring, training and ensuring productivity of specialists.
People management: ensure that staff comply with all policies and procedures.
Motivation: enthuse staff to be the best they can be and lead by example and demonstrate the values of iflix to peers and reports.
Reports
Create, distribute and manage weekly license reports to management

TICKING OFF MOST OF THE BELOW CHECK BOXES? GOOD - COME CHAT WITH US!

Advanced understanding of processes and practices within content licensing and publishing functional areas;
Good track record of managing, implementing or executingin areas of licensing and publishing;
Tools-first mentality to relieve manual entries and enable specialists to work faster and more efficiently
Advanced Microsoft Office (especially Excel & PowerPoint) skills OR similar Google applications;
Standard language requirement: English
Proficiency level: 4- Advanced Professional Proficiency
Proactive with fast reaction skills when content may require changing/updating quickly
Advanced experience with OTT platforms
Knowledge on CMS, MAM/DAM and DRM tools which are used for planning and publishing of content.
The pace and size of what you will be building is unparalleled, and your ability to make your unique mark in this high-profile arena will be passionately encouraged."
HOUSEKEEPING ATTENDANT,"YOU'LL HAVE TO
Be a caring and friendly host to all who walk through our doors
Incredibly particular about cleanliness and it cannot be joked about
Take the pressure so you can turn into a diamond and be cool as a cucumber during challenging situations
Build your own career, well provide the ingredients
Be tough as nails because its a job for superhumans
Know what you want for a career and enjoy providing awesome service
Always think reasonably before you act, youre more empowered than you think
Be able to write and converse in English, any additional languages would be a bonus
HOW YOULL DO THE ABOVE BY:
Reporting to the Hotel Supervisor directly and indirectly to the Operations Manager
Being assigned to the Housekeeping but will occasionally be rotated cross-departments to say hi to other colleagues and learn to do what they do
Taking personal ownership of the guests stay by ensuring they have a spotless room, pod and toilet greeting them after checking in, help them feel safe by ensuring that their belongings are not lost and to lift their moods by always providing clean and dust-free public area for them to hang out in before bidding them a temporary farewell because you know theyll want to come back
Being an ambassador, find every opportunity to interact with guests so find out their preferences so you can recommend places of interest and their stories so you can challenge yourself to give them a more interesting story to tell their friends
Planning your work based on the maid report on which areas to clean so that you can complete all your tasks on time to be checked by the Housekeeping Supervisor
Paperwork; completing the Room Status, Linen Inventory, Toilet Cleaning Reports are just to name a few that you will have to complete accurately and to be submitted on time
Keeping your immediate work stations fully stocked and the hotels rooms, pods, toilets and public areas should be kept neat and clean 24/7, 365
Working hard so remember to play even harder. Organize or join in on activities organized by the company so blow off steam and enjoy
WE WANT TO MEET YOU IF YOU:
Think your personal mantra is the same as the requirements above and love hands-on work
Are a Malaysian citizen above 18 years-old
Have experience working in the hospitality industry but we welcome fresh grads all the same
Are able to show us that being clean is important to you and can uphold the cleaning standards set
Can work on shifts round the clock, on weekends and public holidays
BENEFITS:
Above all else, a career for a lifetime
Internal and external training to up your skills and knowledge
Opportunity to transfer to any of our active outlets
Medical expense claims
Allowances and annual leaves
Sales incentives if your hotel hits the sales target
Hostel provided for KL and Penang if youre not from around there
Regular company outings so well never lose touch with each other"
